id,date,text,reposts,comments,like
3872530000000000.0,2015-08-05,"请仔细阅读南怀瑾先生是如何评价《西游记》这部名著的?！读懂了就能演好孙悟空?a data-url=""http://t.cn/RLYNHA5"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedac0f68bb?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5OTMyNTMxMg%3D%3D%26mid%3D209530647%26idx%3D1%26sn%3D7df81df88338dbad8245cec23c6a03c6%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5OTMyNTMxMg%3D%3D%26mid%3D209530647%26idx%3D1%26sn%3D7df81df88338dbad8245cec23c6a03c6%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">南怀瑾：《西游记》不是哄小孩子的故事乿/span></a> ",55,49,731.0
3872520000000000.0,2015-08-05,"仿<a href='/n/門敢鼎盿>@門敢鼎盿/a> （阚卫平）导演处得知，我主演吴承恩的电视剧《吴承恩与西游记》将改成2D版本于秋季后将陆续在全国各大卫视播出，请大家欣赏《吴承恩与西游记》的片尾曲《传家宝》： <a data-url=""http://t.cn/RLjeTzv"" href=""https://m.weibo.cn/p/index?containerid=231268efe50a8280531f50198d6758edf2cb31&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">《吴承恩与西游记》片尾曲《传家宝》MV</span></a>   <a  target=""_blank"" href=""https://weibo.cn/sinaurl/blocked6bd51fb4?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmapi%2F483521dbjw1eurtc7uz9ij204g02ia9w"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">查看图片</span></a>",89,162,1541.0
3872500000000000.0,2015-08-05,"刚与 <a href='/n/門敢鼎盿>@門敢鼎盿/a>  （阚卫平）导演沟通后得知，由 <a href='/n/编剧王树弿>@编剧王树弿/a> 编剧、阚卫平导演、我领衔主演的电视剧《吴承恩与西游记》正在积极修改中，秋季后将陆续在全国各大卫视播出，请大家先欣赏该剧的片头曲《梦西游》?<a data-url=""http://t.cn/RLjelii"" href=""https://m.weibo.cn/p/index?containerid=2312687cdc05ba2a8a5b1e3189870f1ee07f8d&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">《吴承恩与西游记》片头曲《梦西游》MV</span></a>   <a  target=""_blank"" href=""https://weibo.cn/sinaurl/blocked190059b2?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmapi%2F483521dbjw1eurrkf5prgj204g02imx0"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">查看图片</span></a>",285,117,1052.0
3872400000000000.0,2015-08-05,"你的书法怎么样？ <a data-url=""http://t.cn/RLjsWO2"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked4818361b?__biz=MjM5OTk4MjM0Mg%3D%3D&mid=211307484&idx=1&sn=5cf043e60c4bd40d74b2f8a39e106759&scene=2&from=timeline&isappinstalled=0&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMjM5OTk4MjM0Mg%3D%3D%26mid%3D211307484%26idx%3D1%26sn%3D5cf043e60c4bd40d74b2f8a39e106759%26scene%3D2%26from%3Dtimeline%26isappinstalled%3D0%23rd#rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",37,132,1737.0
3872240000000000.0,2015-08-04,"抗战大阅兵倒计时一个月，这些事已经确定 <span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span>＿a data-url=""http://t.cn/RLjAx8b"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedf1a26d9a?__biz=MjM5MjAxNDM4MA%3D%3D&mid=220954564&idx=1&sn=89f4a6223f6f395290ca309a352e60b4&3rd=MzA3MDU4NTYzMw%3D%3D&scene=6&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMjM5MjAxNDM4MA%3D%3D%26mid%3D220954564%26idx%3D1%26sn%3D89f4a6223f6f395290ca309a352e60b4%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd#rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",113,76,1611.0
3872210000000000.0,2015-08-04,"希望大家注重养生，祝大家健康快乐！任法融道长教你如何养生＿a data-url=""http://t.cn/RLj99K4"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedfa0f916a?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzAxNzUzMjI0NA%3D%3D%26mid%3D207676436%26idx%3D4%26sn%3Dcaaa63e12f30865941e3becd4fa5f399%26scene%3D2%26from%3Dtimeline%26isappinstalled%3D0%23rd&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzAxNzUzMjI0NA%3D%3D%26mid%3D207676436%26idx%3D4%26sn%3Dcaaa63e12f30865941e3becd4fa5f399%26scene%3D2%26from%3Dtimeline%26isappinstalled%3D0%23rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">任法融道长教你如何养甿/span></a> ",113,83,1401.0
3872170000000000.0,2015-08-04,"有一种修兿叫尊重：<a data-url=""http://t.cn/RLjMan4"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked62abbdeb?__biz=MzA5MTMxMjMyMw%3D%3D&mid=215060632&idx=2&sn=de2623e79f8a316a87ec44f74bb9ff5f&3rd=MzA3MDU4NTYzMw%3D%3D&scene=6&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5MTMxMjMyMw%3D%3D%26mid%3D215060632%26idx%3D2%26sn%3Dde2623e79f8a316a87ec44f74bb9ff5f%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd#rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",148,91,1672.0
3872060000000000.0,2015-08-04,"昨晚十时许，我在CCTV14少儿频道看到正在播放央视版的电视剧《西游记》第五集《猴王保唐僧》。中央电视台不播《西游记》，芒果卫视不播《还珠格格》，四川卫视不播《新白娘子传奇》，山东卫视不播《武林外传》…?<a data-url=""http://t.cn/RLlgy2K"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked9811e5a9?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fent.ifeng.com%2Fa%2F20150804%2F42466402_0.shtml"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">暑期“特供剧”集体消失《爱情公寓》等成新宿/span></a> ",240,717,3495.0
3872040000000000.0,2015-08-04,"与大家共勉：<a data-url=""http://t.cn/RLoVHZD"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked0e1e3b2d?__biz=MzA5MzYyMjQzMg%3D%3D&mid=210307791&idx=5&sn=36184f8cb400b301d48506d6fcb67998&scene=2&from=timeline&isappinstalled=0&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5MzYyMjQzMg%3D%3D%26mid%3D210307791%26idx%3D5%26sn%3D36184f8cb400b301d48506d6fcb67998%26scene%3D2%26from%3Dtimeline%26isappinstalled%3D0%23rd#rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">人贵知恩，贵在感恿/span></a> ",76,57,1258.0
3871830000000000.0,2015-08-03,"<a href='/n/国际在线'>@国际在线</a> 的报道：六小龄童接受越媒体采访：愿为中越友谊和冬奥会代言 <a data-url=""http://t.cn/RLlccdl"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked22bcf591?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fgb.cri.cn%2F42071%2F2015%2F08%2F03%2F8011s5053590.htm%236847042-tsina-1-30653-f0f35f72d95cfad6922c17212e26ba8f#6847042-tsina-1-30653-f0f35f72d95cfad6922c17212e26ba8f"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">六小龄童接受越媒体采访：愿为中越友谊和冬奥会""代言""- 新闻 - 国际在线</span></a>  ",43,129,1800.0
3871790000000000.0,2015-08-03,今天是观世音菩萨成道日，祝愿大家吉祥如意＿,1862,573,8180.0
3871730000000000.0,2015-08-03,"来自中华网财经的报道：六小龄童牵手艺术家 爱心公益助力青少年艺术成长<a data-url=""http://t.cn/RLWdte4"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked42771b52?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Ffinance.china.com%2Ffin%2Fsxy%2F201508%2F03%2F8746314.html"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",24,88,2056.0
3871680000000000.0,2015-08-03,"齐天大圣，中国大胜！美猴王孙悟空身上集中体现了中华民族不屈不挠、永不言败、乐观进取的大无畏精神，他机智勇敢、幽默诙谐，与“更高、更快、更强”的奥运精神相吻合。分享自六小龄童  《奥运会·吉祥物?-    伦敦奥运会开赛以来，只要有时间我都会观看各项赛事＿<a data-url=""http://t.cn/zWWSPUu"" href=""http://blog.sina.com.cn/s/blog_483521db0102e4wi.html?luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a>  ",141,270,2563.0
3871670000000000.0,2015-08-03,"感谢 <a href='/n/北京杜莎夫人蜡像馿>@北京杜莎夫人蜡像馿/a> 的鼎力支持！<span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>//<a href='/n/北京杜莎夫人蜡像馿>@北京杜莎夫人蜡像馿/a>: 身经百战，惩恶扬善，美名万人传，故事千家说。原来，我们一直都有孙悟空这样的超级英雄守护着我们！支持章老师，支持北京冬奥会以大圣为吉祥物形象！",238,235,2650.0
3871510000000000.0,2015-08-02,今天上午应邀参加了第十二届“未来之星”中国特长生文化艺术周的开幕式，其影响力和大规模令人振奋，祝愿小选手们放松心情，积极参与，赛出好成绩?,19,123,2306.0
3871490000000000.0,2015-08-02,"衷心感谢大家的鼎力支持！<a href='/n/央广新闻晚高峿>@央广新闻晚高峿/a> 六小龄童希望孙悟空成冬奥会吉祥物 八成网友支持 <a data-url=""http://t.cn/RLW4Liq"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked72b8fbac?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fwww.cnr.cn%2Fchina%2Fxwwgf%2F20150802%2Ft20150802_519396261.shtml"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">301 Moved Permanently</span></a>  ",96,252,2606.0
3871440000000000.0,2015-08-02,希望大家为用孙悟空这个中国古典艺术形象做北京冬奥会吉祥物出谋划策?2021.0,573,3652,
3871420000000000.0,2015-08-02,"支持我提议孙悟空成为2022年北京、张家口冬奥会吉祥物的朋友请看此短文?a data-url=""http://t.cn/RLOsvCc"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedc7a682fa?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMjc4NjgzMzYwMA%3D%3D%26mid%3D210340465%26idx%3D1%26sn%3D6c521aecab2170123ec57ce1a99fe06e%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMjc4NjgzMzYwMA%3D%3D%26mid%3D210340465%26idx%3D1%26sn%3D6c521aecab2170123ec57ce1a99fe06e%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">20150802晚高峰新闻调柿/span></a> ",429,565,5181.0
3871130000000000.0,2015-08-01,"衷心地祝愿国粹艺术万古流芳?a data-url=""http://t.cn/RLO7gj1"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockeda77ad338?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA3NjIyMzMyOA%3D%3D%26mid%3D207104550%26idx%3D1%26sn%3D2e88f5ed8b4f97fd3991a473be4879a9%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA3NjIyMzMyOA%3D%3D%26mid%3D207104550%26idx%3D1%26sn%3D2e88f5ed8b4f97fd3991a473be4879a9%263rd%3DMzA3MDU4NTYzMw%3D%3D%26scene%3D6%23rd"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">戏曲调查投票升级，剧种扩大到30丿/span></a> ",28,130,1454.0
3871030000000000.0,2015-08-01,二家聚会，与郭凯敏父子留影，小郭桓有他爸爸当年全民偶像的气质啊?,71,374,4741.0
3870980000000000.0,2015-08-01,"谢谢媒体及网民朋友的关注与支持！ 分享网易新闻：「六小龄童：望孙悟空成吉祥物?<a href='/n/网易新闻客户竿>@网易新闻客户竿/a> <a data-url=""http://t.cn/RL0odoi"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockede07b7da2?docid=AVSRO8AK00031H2L&s=newsapp&w=2&f=wb&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2F3g.163.com%2Fntes%2Fspecial%2F0034073A%2Fwechat_article.html%3Fdocid%3DAVSRO8AK00031H2L%26s%3Dnewsapp%26w%3D2%26f%3Dwb"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网易新闻</span></a>  ",137,297,2779.0
3870960000000000.0,2015-08-01,谢谢大家的关注与支持＿31.0,111,1582,
3870950000000000.0,2015-08-01,"谢谢大家对孙悟空希望成为冬奥会吉祥物的关注与支持?<a data-url=""http://t.cn/RLpF9iT"" href=""http://feed.mix.sina.com.cn/link_card/redirect?url=http%3A%2F%2Fsports.sina.com.cn%2Fo%2Fwinter%2F2015-07-31%2F21437666886.shtml&from=1110006030&weiboauthoruid=1211441627&sendweibouid=1211441627&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">孙悟空能不能成冬奥吉祥物＿/span></a>  ",406,563,6262.0
3870770000000000.0,2015-07-31,这些（还有不少）不同艺术形象的孙悟空你认为哪个做北京冬奥会吉祥物更合适？ ,245,869,3325.0
3870740000000000.0,2015-07-31,恭贺北京成功获得2022年冬奥会主办权，希望孙悟空能成为北京冬奥会的吉祥物?,14724,3468,22658.0
3870670000000000.0,2015-07-31,当年，如今，台上，台下，祝钱浩梁、刘长瑜两位当代京剧艺术大师健康吉祥＿,41,157,2546.0
3870660000000000.0,2015-07-31,"我接叿<a href='/n/人民罿>@人民罿/a>  的采访：六小龄童做客人民网?表演“火眼金睛”不逊当广-人民电视--人民罿<a data-url=""http://t.cn/RLpSs1R"" href=""https://m.weibo.cn/p/index?containerid=2314091fee875ab16a6e55b1f0dc23f78ae648&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童做客人民罿表演“火眼金睛”不逊当广/span></a>  ",41,105,1016.0
3870650000000000.0,2015-07-31,今天上午接受了越南国家电视台的采访，愿中越人民的友谊地久天长?,48,245,3160.0
3870390000000000.0,2015-07-30,每晚偶用正餐，院内快速六大圈、步行一小时，要持之以恒?,53,558,3804.0
3870380000000000.0,2015-07-30,"很多网民朋友反映在手机上看不到昨天我圿<a href='/n/中国新闻罿>@中国新闻罿/a> 的访谈页面上的视频，今天专门要来视频发在网上，请大家观看?<a data-url=""http://t.cn/RLNCohg"" href=""https://m.weibo.cn/p/index?containerid=231268e5c93769eea84548a4b040b1b088b1bf&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童在中国新闻网的访谿/span></a>   <a  target=""_blank"" href=""https://weibo.cn/sinaurl/blocked01f4b086?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmapi%2F483521dbjw1eul02f6jz4j204g02i3yc"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">查看图片</span></a>",68,181,1395.0
3870350000000000.0,2015-07-30,刚才的微博发出后，我认真看了大家的每一条留言，非常感谢网民朋友们对我的肯定、鼓励、支持、建议，我会积极如期推进中美合拍皿D电影《敢问路在何方》，全力尽早让大家看到我的银幕美猴王艺术形象?,199,1209,4845.0
3870340000000000.0,2015-07-30,回复<a href='/n/火星飞来的猪'>@火星飞来的猪</a>:像这位网民对问题的沟通交流采用这种态度，网民朋友们怎么看？ //<a href='/n/火星飞来的猪'>@火星飞来的猪</a>:你妈的就一个街头耍杂、戏子，也只这流氓脑残国度因为没文化，把你提升到这高的角度！还艺术家、精神——你要脸吗？,275,1534,887.0
3870300000000000.0,2015-07-30,中午在小区楼下吃上海大排面，但生煎包子送上来还来不及拍照我已经用好了，真吃撑了，可过瘾啊！ ,44,473,3758.0
3870290000000000.0,2015-07-30,昨天接受 <a href='/n/中国新闻罿>@中国新闻罿/a> 的采访后，收到很多留言与私信，谢谢大家的支持与鼓励?,18,127,1041.0
3870260000000000.0,2015-07-30,"谢谢海内外的媒体与网民朋友对我的关注与支持?<a href='/n/中国青年罿>@中国青年罿/a> 的评论：<a data-url=""http://t.cn/RLCklSI"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked2ed65eb4?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fpinglun.youth.cn%2Fttst%2F201507%2Ft20150730_6939781.htm"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",314,167,1222.0
3870240000000000.0,2015-07-30,"<a href='/n/新娱乐在线>@新娱乐在线/a> 的报道【视频：“新西游”师徒要有女演员？“猴哥”“八戒”有话说 SMG新娱乐在线20150729?（分享自 <a href='/n/优酷'>@优酷</a>＿<a data-url=""http://t.cn/RLCF5G8"" href=""https://m.weibo.cn/p/index?containerid=231193f3edd50ea8050bf65c3c4c63aa6ac6c6&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">“新西游”师徒要有女演员？“猴哥”“八戒”有话说 SMG新娱乐在线20150729</span></a>  ",58,102,770.0
3870220000000000.0,2015-07-30,"<a href='/n/中国新闻罿>@中国新闻罿/a> 的视频报道：六小龄童畅谈西游文化：反对恶搿冀传承中国猴文匿（分享自 <a href='/n/中国新闻罿>@中国新闻罿/a>＿<a data-url=""http://t.cn/RLCdWij"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockede0c19002?url_type=1&object_type=&pos=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fv.burl.cc%2FL4OoR%3Furl_type%3D1%26object_type%3D%26pos%3D1"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://u1.sinaimg.cn/upload/2014/10/16/timeline_card_small_video_default.png'></span><span class=""surl-text"">视频</span></a>  ",47,124,959.0
3870060000000000.0,2015-07-29,"<a href='/n/中国新闻罿>@中国新闻罿/a> 访谈实录之六：六小龄童谈孙悟空演员的传人：望借助选秀选好苗子（分享自 <a href='/n/中国新闻罿>@中国新闻罿/a>＿<a data-url=""http://t.cn/RLCKb7l"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked2cba81d8?utm_source=bshare&utm_campaign=bshare&utm_medium=sinaminiblog&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fwww.chinanews.com%2Fcul%2F2015%2F07-29%2F7435701.shtml%3Futm_source%3Dbshare%26utm_campaign%3Dbshare%26utm_medium%3Dsinaminiblog%23bsh-24-695420047#bsh-24-695420047"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a>  ",27,78,929.0
3870050000000000.0,2015-07-29,"<a href='/n/中国新闻罿>@中国新闻罿/a> 访谈实录之五：六小龄童：曾给外国大学生讲为什么孙悟空没有爱情 （分享自 <a href='/n/中国新闻罿>@中国新闻罿/a>＿<a data-url=""http://t.cn/RLCSANe"" href=""https://m.weibo.cn/p/index?containerid=2314033b8667b193f3973280d4ef0f73e36015&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童：曾给外国大学生讲为什么孙悟空没有爱情</span></a>  ",113,111,1250.0
3870040000000000.0,2015-07-29,"<a href='/n/中国新闻罿>@中国新闻罿/a> 访谈实录之四：六小龄童谈龚琳娜作哿quot;金箍棿quot;:不是恶搞 支持其思路 <a data-url=""http://t.cn/RLC6E1J"" href=""https://m.weibo.cn/p/index?containerid=231403849e3af06bf308a86389de3b033d6db2&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童谈龚琳娜作品""金箍棿:不是恶搞 支持其思路</span></a> """,72,72,1170.0
3870030000000000.0,2015-07-29,"<a href='/n/中国新闻罿>@中国新闻罿/a> 访谈实录之三：六小龄童首谈网上被骂：只是反对恶搞 并非猴王代言亿<a data-url=""http://t.cn/RLCcpfz"" href=""https://m.weibo.cn/p/index?containerid=231403b6ade491f12d46080f36b0703df6a925&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童首谈网上被骂：只是反对恶搿并非猴王代言亿/span></a> ",85,257,1415.0
3870020000000000.0,2015-07-29,"<a href='/n/中国新闻罿>@中国新闻罿/a> 访谈实录之二：六小龄童谈经典改编：改编不是乱编，戏说不是胡说（分享自 <a href='/n/中国新闻罿>@中国新闻罿/a>＿<a data-url=""http://t.cn/RLCxvtl"" href=""https://m.weibo.cn/p/index?containerid=231403716d274f5ead3de60ea11dea85a31387&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童谈经典改编：改编不是乱编，戏说不是胡诿/span></a>  ",49,98,1185.0
3870010000000000.0,2015-07-29,"<a href='/n/中国新闻罿>@中国新闻罿/a> 访谈实录之一：六小龄竿前半生传承猴戏艺朿后半生传承中国猴文化（分享自 <a href='/n/中国新闻罿>@中国新闻罿/a>＿<a data-url=""http://t.cn/RLCI46W"" href=""https://m.weibo.cn/p/index?containerid=2314035e79de56fd3beae7831a8170910fa3cb&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童:前半生传承猴戏艺朿后半生传承中国猴文化</span></a>  ",27,55,1103.0
3870000000000000.0,2015-07-29,"今天下午三时，接叿<a href='/n/中国新闻罿>@中国新闻罿/a> 的一小时直播专访，谢谢栏目组编导及全体工作人员的精诚合作，访谈视频和文字实录请看＿a data-url=""http://t.cn/RL91qpV"" href=""https://m.weibo.cn/p/index?containerid=231403e6ad0549ce7d55583775a499ab98e32d&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">中新网视频直播间－名著改编路在何方？“猴哥”六小龄童聊西游文化</span></a> ?",79,121,1565.0
